detector number; partition number; start time; end time; no of events inside; exposure; p0;p1;p2 
23; 6; 1.38132e+09; 1.38297e+09; 0; 0.0860663; 4.02488; 0.657546; 0.00170898
23; 7; 1.38306e+09; 1.38383e+09; 0; 0.0477249; 8.04975; 0.657223; -3.25686e-07
23; 8; 1.38503e+09; 1.38547e+09; 0; 0.0282445; 11.8186; 0.490201; -0.00830334
23; 9; 1.38574e+09; 1.38586e+09; 0; 0.00786766; 11.3978; 0.428267; -0.00888223
23; 10; 1.38937e+09; 1.38977e+09; 0; 0.0271032; 8.86925; 0.533165; -0.00410035
23; 11; 1.39057e+09; 1.39403e+09; 0; 0.227984; 12.1385; 0.40873; -0.00820051
23; 12; 1.39412e+09; 1.39643e+09; 0; 0.15591; 11.2762; 0.441467; -0.00790394
23; 13; 1.39655e+09; 1.39832e+09; 0; 0.108255; 12.5401; 0.514432; -0.00679334
23; 14; 1.39851e+09; 1.40273e+09; 0; 0.282047; 15.6028; 0.56889; -0.00640137
23; 15; 1.40319e+09; 1.40984e+09; 0; 0.436451; 13.6932; 0.495446; -0.00760487
23; 16; 1.40993e+09; 1.41214e+09; 0; 0.141387; 8.13063; 0.541114; -0.00419321
23; 17; 1.41227e+09; 1.42329e+09; 0; 0.613797; 5.41406; 0.674455; -1.12449e-07
23; 18; 1.42489e+09; 1.43075e+09; 0; 0.293877; 11.1167; 0.41982; 0.000286635
23; 19; 1.43092e+09; 1.4557e+09; 0; 1.51503; 11.4067; 0.4271; -0.00940665
23; 20; 1.45595e+09; 1.46583e+09; 0; 0.545296; 11.5108; 0.470873; -0.00095121
23; 21; 1.46643e+09; 1.47513e+09; 0; 0.488892; 11.1458; 0.405278; 0.00107683
23; 22; 1.47541e+09; 1.48786e+09; 0; 0.715049; 12.1589; 0.410902; 0.00880615
23; 23; 1.49529e+09; 1.50123e+09; 0; 0.308853; 12.0348; 0.361965; 0.008112
23; 24; 1.50152e+09; 1.51915e+09; 0; 1.02791; 11.561; 0.272217; 0.010259
23; 25; 1.53235e+09; 1.5328e+09; 0; 0.0217167; 11.9407; 0.359409; 0.0082135
24; 0; 1.36274e+09; 1.36552e+09; 0; 0.20365; 8.86337; 0.800147; 0.046118
24; 1; 1.36561e+09; 1.37149e+09; 0; 0.424005; 9.18885; 0.730675; 0.0473071
24; 2; 1.37335e+09; 1.37338e+09; 0; 0.00215236; 9.83867; 0.692489; 0.0507125
24; 3; 1.37356e+09; 1.37526e+09; 0; 0.124953; 5.24435; 0.887142; 0.0422671
24; 4; 1.37536e+09; 1.37605e+09; 0; 0.051381; 0.000448121; 1.19972; 0.0326205
24; 5; 1.37632e+09; 1.37752e+09; 0; 0.0760669; 0.507657; 1.05869; 0.0419734
24; 6; 1.37762e+09; 1.37784e+09; 0; 0.0161361; 1.01463; 0.837916; 0.049122
24; 7; 1.3784e+09; 1.38124e+09; 0; 0.148839; 2.13806; 0.901705; 0.0411834
24; 8; 1.38132e+09; 1.38297e+09; 0; 0.0941473; 2.07622; 0.964871; 0.0366283
24; 9; 1.38306e+09; 1.38383e+09; 0; 0.052206; 0.445393; 1.04383; 0.0340679
24; 10; 1.38503e+09; 1.38547e+09; 0; 0.0273614; 5.40892; 0.916199; 0.00775497
24; 11; 1.38574e+09; 1.38586e+09; 0; 0.00762168; 7.33372; 0.812429; 0.0152978
24; 12; 1.38937e+09; 1.38977e+09; 0; 0.0262559; 6.58689; 0.850629; 0.0157054
24; 13; 1.39057e+09; 1.39403e+09; 0; 0.220856; 2.49026; 0.951358; 0.00697262
24; 14; 1.39412e+09; 1.39643e+09; 0; 0.151035; 0.544469; 0.944335; 0.00726575
24; 15; 1.39655e+09; 1.39832e+09; 0; 0.104871; 0.879101; 0.922569; 0.0132708
24; 16; 1.39851e+09; 1.40273e+09; 0; 0.273229; 4.38937; 0.857567; 0.0167687
24; 17; 1.40319e+09; 1.40984e+09; 0; 0.422806; 6.13451; 0.836653; 0.0167233
24; 18; 1.40993e+09; 1.41214e+09; 0; 0.136967; 4.36939; 0.880742; 0.01318
24; 19; 1.41227e+09; 1.42329e+09; 0; 0.594607; 2.86446; 0.906334; 0.0130707
24; 20; 1.42489e+09; 1.43075e+09; 0; 0.28469; 0.917926; 0.975885; 0.0114502
24; 21; 1.43092e+09; 1.4557e+09; 0; 1.46766; 0.885701; 0.984401; 0.0113541
24; 22; 1.45595e+09; 1.46583e+09; 0; 0.528248; 5.6104; 0.808611; 0.0144177
24; 23; 1.46643e+09; 1.47513e+09; 0; 0.473607; 0.885701; 0.984401; 0.0113541
24; 24; 1.47541e+09; 1.48786e+09; 0; 0.692694; 5.70646; 0.831332; 0.0143551
24; 25; 1.49529e+09; 1.50123e+09; 0; 0.299197; 8.07266; 0.698071; 0.0178115
24; 26; 1.50152e+09; 1.51915e+09; 0; 0.995775; 6.93543; 0.695376; 0.0197445
24; 27; 1.53235e+09; 1.5328e+09; 0; 0.0210377; 11.6066; 0.551076; 0.0219005
25; 0; 1.37335e+09; 1.37338e+09; 0; 0.00195875; 9.37235; 0.600545; 0.00380983
25; 1; 1.37356e+09; 1.37526e+09; 0; 0.113713; 8.78164; 0.58893; 0.000247207
25; 2; 1.37536e+09; 1.37605e+09; 0; 0.0467593; 4.31318; 0.667291; -0.00205498
25; 3; 1.37632e+09; 1.37752e+09; 0; 0.0790137; 4.41461; 0.704057; 0.00366474
25; 4; 1.37762e+09; 1.37784e+09; 0; 0.0146846; 8.87945; 0.622662; 0.00724938
25; 5; 1.3784e+09; 1.37942e+09; 0; 0.0656002; 10.2015; 0.425145; -0.00355665
25; 6; 1.38132e+09; 1.38383e+09; 0; 0.133189; 11.4741; 0.252032; -0.0172965
25; 7; 1.38503e+09; 1.38547e+09; 0; 0.0264923; 8.92892; 0.598259; 0.0101832
25; 8; 1.38574e+09; 1.38586e+09; 0; 0.00783221; 8.64868; 0.603279; 0.00675501
25; 9; 1.38937e+09; 1.38977e+09; 0; 0.0269811; 8.72618; 0.616391; -7.69052e-07
25; 10; 1.39057e+09; 1.39403e+09; 0; 0.225978; 8.41057; 0.612788; 0.00106061
25; 11; 1.39412e+09; 1.39643e+09; 0; 0.15528; 8.86705; 0.540517; 0.00573922
25; 12; 1.39655e+09; 1.39832e+09; 0; 0.107768; 17.8322; 0.235925; -0.00139963
25; 13; 1.39851e+09; 1.46583e+09; 0; 3.73323; 26.0252; 1.05618e-06; -0.0121557
25; 14; 1.46643e+09; 1.47514e+09; 0; 0.483132; 17.921; 0.205378; -0.00146152
25; 15; 1.47541e+09; 1.49061e+09; 0; 0.870396; 9.98301; 0.456569; 0.00877483
25; 16; 1.49539e+09; 1.50122e+09; 0; 0.311055; 10.1662; 0.438504; 0.008745
25; 17; 1.50152e+09; 1.51915e+09; 0; 1.02748; 14.2842; 0.476545; 0.00755
25; 18; 1.53235e+09; 1.5328e+09; 0; 0.0216188; 9.48269; 0.435497; 0.00771
26; 0; 1.36274e+09; 1.37149e+09; 0; 0.540176; 12.2168; 0.495711; -8.4336e-08
26; 1; 1.37335e+09; 1.37338e+09; 0; 0.00195875; 6.78155; 0.538463; 0.00550892
26; 2; 1.37356e+09; 1.37526e+09; 0; 0.113713; 8.27864; 0.471626; 0.00776174
26; 3; 1.37536e+09; 1.37605e+09; 0; 0.0467593; 11.1878; 0.359669; 0.000784215
26; 4; 1.37632e+09; 1.37752e+09; 0; 0.0790137; 10.3341; 0.392243; -0.000634088
26; 5; 1.37762e+09; 1.37784e+09; 0; 0.0146846; 8.71839; 0.494027; 0.00182597
26; 6; 1.3784e+09; 1.37942e+09; 0; 0.0656002; 8.33612; 0.536889; -0.00209696
26; 7; 1.38132e+09; 1.38297e+09; 0; 0.0856786; 8.46538; 0.532247; 1.4337e-06
26; 8; 1.38306e+09; 1.38383e+09; 0; 0.0475099; 8.122; 0.509731; 0.00371557
26; 9; 1.38503e+09; 1.38547e+09; 0; 0.0264923; 9.8516; 0.534179; -0.00479536
26; 10; 1.38574e+09; 1.39403e+09; 0; 0.260791; 8.6132; 0.553067; -0.0040567
26; 11; 1.39412e+09; 1.39643e+09; 0; 0.15528; 8.33554; 0.562738; -0.0020285
26; 12; 1.39655e+09; 1.39832e+09; 0; 0.107768; 8.84734; 0.547256; 0.00218065
26; 13; 1.39851e+09; 1.40273e+09; 0; 0.276534; 6.56731; 0.566194; 0.00218078
26; 14; 1.40319e+09; 1.40984e+09; 0; 0.421327; 1.74892; 0.583816; 0.00263302
26; 15; 1.40993e+09; 1.41215e+09; 0; 0.142776; -1.74587e-07; 0.557347; 0.00526608
26; 16; 1.41227e+09; 1.42329e+09; 0; 0.608393; -4.30725e-06; 0.565619; 0.00553686
26; 17; 1.42489e+09; 1.43075e+09; 0; 0.291381; 10.4472; 0.426917; -0.00863639
26; 18; 1.43092e+09; 1.44604e+09; 0; 0.910165; 10.5392; 0.445281; -0.00834797
26; 19; 1.44639e+09; 1.4557e+09; 0; 0.528619; 10.6312; 0.463646; -0.00805955
26; 20; 1.45595e+09; 1.46583e+09; 0; 0.554037; 11.3793; 0.418463; 0.00034567
26; 21; 1.46643e+09; 1.47514e+09; 0; 0.483132; 12.2717; 0.458288; 0.00037078
26; 22; 1.47541e+09; 1.49061e+09; 0; 0.870396; 11.3785; 0.429152; 0.00905643
26; 23; 1.49539e+09; 1.50122e+09; 0; 0.311055; 12.0363; 0.30177; 0.009921
26; 24; 1.50152e+09; 1.51915e+09; 0; 1.02748; 11.197; 0.282415; 0.008905
26; 25; 1.53235e+09; 1.5328e+09; 0; 0.0216188; 11.8241; 0.343941; 0.0084035
27; 0; 1.36274e+09; 1.37338e+09; 0; 0.542135; 1.21678; 0.0618829; 0.00157362
27; 1; 1.37356e+09; 1.37526e+09; 0; 0.113713; 6.41294; 0.226694; -0.00414819
27; 2; 1.37536e+09; 1.37605e+09; 0; 0.0467593; 12.3703; 0.308653; -0.0107744
27; 3; 1.37632e+09; 1.37752e+09; 0; 0.0790137; 11.5084; 0.340252; -3.68601e-05
27; 4; 1.37762e+09; 1.37784e+09; 0; 0.0146846; 11.7236; 0.284773; 0.0117325
27; 5; 1.3784e+09; 1.37942e+09; 0; 0.0656002; 11.3671; 0.352638; 0.00593062
27; 6; 1.38132e+09; 1.38383e+09; 0; 0.133189; 9.1722; 0.590435; 1.34657e-06
27; 7; 1.38503e+09; 1.38547e+09; 0; 0.0264923; 11.9629; 0.531574; 0.00041723
27; 8; 1.38574e+09; 1.38586e+09; 0; 0.00783221; 11.2374; 0.542744; 0.00146454
27; 9; 1.38937e+09; 1.38977e+09; 0; 0.0269811; 10.1442; 0.700612; -1.12848e-07
27; 10; 1.39057e+09; 1.39403e+09; 0; 0.225978; 11.3202; 0.611793; -0.0036026
27; 11; 1.39412e+09; 1.39643e+09; 0; 0.15528; 6.2482; 0.593058; -0.00164438
27; 12; 1.39655e+09; 1.39832e+09; 0; 0.107768; 5.74895; 0.579892; -0.00224196
27; 13; 1.39851e+09; 1.40273e+09; 0; 0.276534; 12.9385; 0.464051; -0.00937083
27; 14; 1.40319e+09; 1.40984e+09; 0; 0.421327; 14.6794; 0.215751; -0.011572
27; 15; 1.40993e+09; 1.41215e+09; 0; 0.142776; 14.1866; 0.210329; -0.0120841
27; 16; 1.41227e+09; 1.42329e+09; 0; 0.608393; 12.2309; 0.515356; -0.010408
27; 17; 1.42489e+09; 1.43075e+09; 0; 0.291381; 13.3013; 0.398583; -0.0007266
27; 18; 1.43092e+09; 1.44604e+09; 0; 0.910165; 14.4358; 0.3265; -0.0139714
27; 19; 1.44639e+09; 1.4557e+09; 0; 0.528619; 14.5686; 0.353384; -0.0132458
27; 20; 1.45595e+09; 1.46583e+09; 0; 0.554037; 13.442; 0.503565; -0.00330529
27; 21; 1.46643e+09; 1.47514e+09; 0; 0.483132; 15.9365; 0.364857; 0.0106877
27; 22; 1.47541e+09; 1.49061e+09; 0; 0.870396; 14.6483; 0.416994; 0.00939682
27; 23; 1.49539e+09; 1.50122e+09; 0; 0.311055; 14.6561; 0.332224; 0.010682
27; 24; 1.50152e+09; 1.51915e+09; 0; 1.02748; 13.6006; 0.318802; 0.010867
27; 25; 1.53235e+09; 1.5328e+09; 0; 0.0216188; 15.9394; 0.136105; 0.011083
28; 0; 1.36274e+09; 1.36552e+09; 0; 0.189652; 12.0006; 0.795879; 0.0251149
28; 1; 1.36561e+09; 1.37149e+09; 0; 0.41035; 13.093; 0.802812; 0.0225921
28; 2; 1.37335e+09; 1.37526e+09; 0; 0.128483; 12.1677; 0.935303; 0.0169686
28; 3; 1.37536e+09; 1.37605e+09; 0; 0.051938; 10.1637; 0.916594; 0.0193449
28; 4; 1.37632e+09; 1.37752e+09; 0; 0.0877646; 7.85276; 0.950692; 0.0149514
28; 5; 1.37762e+09; 1.37784e+09; 0; 0.016311; 6.23976; 1.00168; 0.0109563
28; 6; 1.39412e+09; 1.39643e+09; 0; 0.172477; 9.11176; 0.880212; 0.0164947
28; 7; 1.39655e+09; 1.39832e+09; 0; 0.119703; 4.5557; 0.845187; 0.0179548
28; 8; 1.39851e+09; 1.40273e+09; 0; 0.30716; 3.03554; 0.868224; 0.0176343
28; 9; 1.40319e+09; 1.40984e+09; 0; 0.46799; 8.85167; 0.831678; 0.0169819
28; 10; 1.40993e+09; 1.41215e+09; 0; 0.158589; 11.059; 0.738424; 0.0201475
28; 11; 1.41227e+09; 1.42329e+09; 0; 0.675774; 10.7136; 0.755613; 0.0214782
28; 12; 1.42489e+09; 1.43075e+09; 0; 0.323652; -1.0861; 0.818406; 0.0164085
28; 13; 1.43092e+09; 1.44604e+09; 0; 1.01097; -11.2869; 0.722155; 0.0198592
28; 14; 1.44639e+09; 1.4557e+09; 0; 0.587165; 1.13131; 0.889702; 0.00993143
28; 15; 1.45595e+09; 1.46583e+09; 0; 0.615397; 18.2043; 1.11001; 7.14968e-06
28; 16; 1.46643e+09; 1.47514e+09; 0; 0.53664; 13.5495; 1.05725; 3.66467e-06
28; 17; 1.47541e+09; 1.49061e+09; 0; 0.966794; 20.1511; 0.928625; 0.0114603
29; 0; 1.36274e+09; 1.36552e+09; 0; 0.184352; 11.536; 0.762565; 0.00272307
29; 1; 1.36561e+09; 1.37149e+09; 0; 0.38668; 11.8619; 0.770576; 0.00272311
29; 2; 1.37335e+09; 1.37338e+09; 0; 0.00195876; 12.5298; 0.747666; 0.00200831
29; 3; 1.37356e+09; 1.37526e+09; 0; 0.113713; 10.9653; 0.747488; 0.00200888
29; 4; 1.37536e+09; 1.37605e+09; 0; 0.0467593; 11.1892; 0.733916; 4.15095e-07
29; 5; 1.37632e+09; 1.37752e+09; 0; 0.0682446; 11.9014; 0.746805; -3.29024e-07
29; 6; 1.37762e+09; 1.37784e+09; 0; 0.0146846; 13.7907; 0.622226; -0.00635588
29; 7; 1.3784e+09; 1.38124e+09; 0; 0.120765; 13.5024; 0.617014; -0.00635566
29; 8; 1.38132e+09; 1.38297e+09; 0; 0.0768683; 11.1253; 0.755975; 4.16399e-08
29; 9; 1.38306e+09; 1.38383e+09; 0; 0.0475099; 11.2002; 0.749456; 0.00108944
29; 10; 1.38503e+09; 1.38547e+09; 0; 0.0275743; 15.3011; 0.673922; 0.00407842
29; 11; 1.38574e+09; 1.38586e+09; 0; 0.00783221; 12.933; 0.720147; 6.28509e-07
29; 12; 1.38937e+09; 1.38977e+09; 0; 0.0269811; 14.4962; 0.700605; 0.000451667
29; 13; 1.39057e+09; 1.39402e+09; 0; 0.225727; 14.3461; 0.699762; 0.000451643
29; 14; 1.39412e+09; 1.39643e+09; 0; 0.154884; 12.786; 0.701701; 4.21223e-08
29; 15; 1.39655e+09; 1.39832e+09; 0; 0.107318; 14.6275; 0.66052; 0.00531615
29; 16; 1.39851e+09; 1.40273e+09; 0; 0.280784; 17.0862; 0.628433; 0.00648312
29; 17; 1.40319e+09; 1.40984e+09; 0; 0.43497; 14.7892; 0.656137; 0.00116703
29; 18; 1.40993e+09; 1.41214e+09; 0; 0.142883; 13.9185; 0.596348; 0.00489688
29; 19; 1.41227e+09; 1.42329e+09; 0; 0.611541; 14.3682; 0.596737; 0.00489678
29; 20; 1.43101e+09; 1.44603e+09; 0; 0.886734; 13.4411; 0.692199; 3.52919e-07
29; 21; 1.44639e+09; 1.4557e+09; 0; 0.58534; 14.1232; 0.667114; 0.00276667
29; 22; 1.45597e+09; 1.46583e+09; 0; 0.579734; 13.364; 0.681477; 0.00391924
29; 23; 1.46643e+09; 1.47514e+09; 0; 0.475624; 14.4946; 0.577954; 0.00802794
29; 24; 1.47541e+09; 1.49061e+09; 0; 0.833148; 15.2228; 0.629358; 0.00576145
29; 25; 1.49539e+09; 1.50122e+09; 0; 0.320137; 14.6449; 0.605546; 0.0058665
29; 26; 1.50152e+09; 1.51915e+09; 0; 1.04734; 12.2792; 0.522107; 0.0095665
29; 27; 1.53242e+09; 1.5328e+09; 0; 0.0196602; 14.1037; 0.583101; 0.00802
30; 0; 1.36274e+09; 1.36552e+09; 0; 0.183778; 11.6366; 0.530101; 0.0165865
30; 1; 1.36561e+09; 1.37149e+09; 0; 0.385476; 11.4677; 0.536294; 0.0174348
30; 2; 1.37335e+09; 1.37338e+09; 0; 0.00195266; 11.6759; 0.729778; -1.38466e-07
30; 3; 1.37356e+09; 1.37526e+09; 0; 0.113359; 12.128; 0.648897; 0.00771963
30; 4; 1.37536e+09; 1.37605e+09; 0; 0.0466137; 13.2987; 0.51671; 0.0154396
30; 5; 1.37632e+09; 1.37752e+09; 0; 0.0680321; 13.2823; 0.501837; 0.017385
30; 6; 1.37762e+09; 1.37784e+09; 0; 0.0146389; 15.0322; 0.243494; 0.0211583
30; 7; 1.3784e+09; 1.38124e+09; 0; 0.120389; 16.7984; 2.47139e-05; 0.0229861
30; 8; 1.38132e+09; 1.38297e+09; 0; 0.076629; 14.7074; 0.181588; 0.0229868
30; 9; 1.38306e+09; 1.38383e+09; 0; 0.047362; 12.6163; 0.363152; 0.0229874
30; 10; 1.38503e+09; 1.38547e+09; 0; 0.0274884; 17.1366; 0.659251; 7.58992e-06
30; 11; 1.38574e+09; 1.38586e+09; 0; 0.00780783; 16.5662; 0.612929; 3.7811e-06
30; 12; 1.38937e+09; 1.38977e+09; 0; 0.0268971; 15.5443; 0.607573; 3.29523e-07
30; 13; 1.39057e+09; 1.39402e+09; 0; 0.225025; 14.7319; 0.609095; 3.76275e-08
30; 14; 1.39412e+09; 1.39832e+09; 0; 0.261386; 14.0338; 0.592488; 1.06845e-07
30; 15; 1.39851e+09; 1.40273e+09; 0; 0.27991; 15.0377; 0.595233; 1.3818e-07
30; 16; 1.40319e+09; 1.43074e+09; 0; 1.38373; 16.0415; 0.597978; 1.69515e-07
30; 17; 1.43101e+09; 1.44603e+09; 0; 0.883973; 15.7983; 0.536423; -0.00364638
30; 18; 1.44639e+09; 1.4557e+09; 0; 0.583517; 15.638; 0.526483; -0.0036465
30; 19; 1.45597e+09; 1.46583e+09; 0; 0.577929; 13.8253; 0.610496; 6.05574e-07
30; 20; 1.46643e+09; 1.47514e+09; 0; 0.474144; 14.4933; 0.527169; 0.00275351
